,_away_team_id,_home_team_id,away_score,away_team,home_score,home_team,is_playoff,matchup_type,game_id,home_owner_displayName,home_owner_id,week,season,is_tie,is_bye,away_owner_displayName,away_owner_id,winner,loser,point_difference
1204,10,12,114.0,Team(The Cream),132.0,Team(Booty Cheeks),False,NONE,14d23bd8-d59a-425d-86fd-65a8e5c04d0e,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},7,2021,False,False,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},juicebox269,adrenth01,18.0
1205,8,6,139.0,Team(Tompa Brady Fuckaneers),83.0,Team(Black Man Feel it Feel it),False,NONE,6d9a06f3-8ff9-4d78-8649-77e66106cb53,Rodney19140,{FA77B69A-52E6-40D4-831F-8D35670B9BED},7,2021,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},b50rock,Rodney19140,56.0
1206,1,10,112.0,Team(Team Tacky Dick),174.0,Team(The Cream),False,NONE,054346d9-e980-4134-8d0f-3a9da16ef02f,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},8,2021,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},adrenth01,kevinconklin05,62.0
1207,2,8,126.0,Team(Twat  Waffles ),122.0,Team(Tompa Brady Fuckaneers),False,NONE,11f8330a-0211-4568-8dc4-d78bddb4bb9d,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},8,2021,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jmuggy20,b50rock,4.0
1208,13,5,141.0,Team(Brady's  Deflated Balls),67.0,Team(Team Double Dragon),False,NONE,5089c000-97af-441a-b059-cc3e3a6c02b2,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},8,2021,False,False,frolickingjester,{0133E548-B275-4F89-B8B7-340D9C8A6B8F},frolickingjester,jstoll65,74.0
1209,4,7,99.0,Team(Rich's Bitches),146.0,Team(Kame  Hame Ha),False,NONE,4f0aab48-3187-4268-a384-00ef164ec6c5,espn75676325,{30361C1B-B214-4449-8054-E2FD70FD237D},8,2021,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},espn75676325,RichoSuave,47.0
1210,9,12,109.0,Team(Cucamonga Crack'a Killaz ),113.0,Team(Booty Cheeks),False,NONE,7158c64b-d64a-4206-af6b-28077c2e007c,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},8,2021,False,False,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},juicebox269,Dieselbaron,4.0
1211,11,6,93.0,Team(country road take mahomes),84.0,Team(Black Man Feel it Feel it),False,NONE,98e67364-d15e-4f4c-9c96-340f8dee5ba2,Rodney19140,{FA77B69A-52E6-40D4-831F-8D35670B9BED},8,2021,False,False,joe52690,{E86AAC04-DB33-47FC-B06E-01CD6D7C34D5},joe52690,Rodney19140,9.0
1212,10,2,132.0,Team(The Cream),103.0,Team(Twat  Waffles ),False,NONE,0e36a2f3-eb19-4aad-9410-6d152c9f5bd2,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},9,2021,False,False,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},adrenth01,jmuggy20,29.0
1213,8,13,140.0,Team(Tompa Brady Fuckaneers),116.0,Team(Brady's  Deflated Balls),False,NONE,adfe421c-8263-4178-8adc-258abd90c066,frolickingjester,{0133E548-B275-4F89-B8B7-340D9C8A6B8F},9,2021,False,False,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},b50rock,frolickingjester,24.0
1214,5,1,157.0,Team(Team Double Dragon),75.0,Team(Team Tacky Dick),False,NONE,023b81e3-d422-4fbb-ba52-efd6c0d161fb,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},9,2021,False,False,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},jstoll65,kevinconklin05,82.0
1215,7,9,120.0,Team(Kame  Hame Ha),90.0,Team(Cucamonga Crack'a Killaz ),False,NONE,460e339a-ff09-4d4f-a92a-b046ebba52a9,Dieselbaron,{B550370D-2841-4220-80C7-D7CF19847E04},9,2021,False,False,espn75676325,{30361C1B-B214-4449-8054-E2FD70FD237D},espn75676325,Dieselbaron,30.0
1216,12,11,109.0,Team(Booty Cheeks),50.0,Team(country road take mahomes),False,NONE,24792163-78c8-4e52-8599-f3d25e494943,joe52690,{E86AAC04-DB33-47FC-B06E-01CD6D7C34D5},9,2021,False,False,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},juicebox269,joe52690,59.0
1217,6,4,94.0,Team(Black Man Feel it Feel it),170.0,Team(Rich's Bitches),False,NONE,c3b74838-e9b0-43d6-b2c4-0a534003d94c,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},9,2021,False,False,Rodney19140,{FA77B69A-52E6-40D4-831F-8D35670B9BED},RichoSuave,Rodney19140,76.0
1218,13,10,102.0,Team(Brady's  Deflated Balls),142.0,Team(The Cream),False,NONE,867f4484-2221-4c67-b875-029a19f299f7,adrenth01,{9F46CDD4-E40F-46AB-AF45-3203483549EA},10,2021,False,False,frolickingjester,{0133E548-B275-4F89-B8B7-340D9C8A6B8F},adrenth01,frolickingjester,40.0
1219,1,8,104.0,Team(Team Tacky Dick),152.0,Team(Tompa Brady Fuckaneers),False,NONE,1b7aac94-67f4-4da7-a978-848178139f67,b50rock,{01CE0D04-A444-4E05-A299-3EB2F3AFB3CB},10,2021,False,False,kevinconklin05,{BACD49E7-E651-4852-B571-C9889FA45A6B},b50rock,kevinconklin05,48.0
1220,2,5,179.0,Team(Twat  Waffles ),141.0,Team(Team Double Dragon),False,NONE,4f66eaf1-a683-49d5-8491-34ae71509586,jstoll65,{704398CC-E7F5-40F6-BA8F-D0C4843727AF},10,2021,False,False,jmuggy20,{66554CD2-EC21-410C-9284-FC9D5614B933},jmuggy20,jstoll65,38.0
1221,11,7,52.0,Team(country road take mahomes),129.0,Team(Kame  Hame Ha),False,NONE,89a172a9-906d-4c88-90ce-2fbd0b8fafbc,espn75676325,{30361C1B-B214-4449-8054-E2FD70FD237D},10,2021,False,False,joe52690,{E86AAC04-DB33-47FC-B06E-01CD6D7C34D5},espn75676325,joe52690,77.0
1222,4,12,141.0,Team(Rich's Bitches),91.0,Team(Booty Cheeks),False,NONE,c3ea1f78-0591-4faf-83a3-9227e55ef426,juicebox269,{3EE836C8-9956-4A3D-AE5B-6F24FFABAEB0},10,2021,False,False,RichoSuave,{C15DACB8-4387-4BC5-98F6-10A6E48834D5},RichoSuave,juicebox269,50.0
